date,city,precipitation,month,year
2022-06-01,SEA,0.0,6,2022
2022-06-02,SEA,0.03,6,2022
2022-06-03,SEA,0.17,6,2022
2022-06-04,SEA,0.27,6,2022
2022-06-05,SEA,0.56,6,2022
2022-06-06,SEA,0.0,6,2022
2022-06-07,SEA,0.0,6,2022
2022-06-08,SEA,0.0,6,2022
2022-06-09,SEA,1.1,6,2022
2022-06-10,SEA,0.17,6,2022
2022-06-11,SEA,0.09000000000000001,6,2022
2022-06-12,SEA,0.01,6,2022
2022-06-13,SEA,0.11,6,2022
2022-06-14,SEA,0.01,6,2022
2022-06-15,SEA,0.0,6,2022
2022-06-16,SEA,0.01,6,2022
2022-06-17,SEA,0.16,6,2022
2022-06-18,SEA,0.01,6,2022
2022-06-19,SEA,0.0,6,2022
2022-06-20,SEA,0.0,6,2022
2022-06-21,SEA,0.0,6,2022
2022-06-22,SEA,0.04,6,2022
2022-06-23,SEA,0.0,6,2022
2022-06-24,SEA,0.0,6,2022
2022-06-25,SEA,0.0,6,2022
2022-06-26,SEA,0.0,6,2022
2022-06-27,SEA,0.0,6,2022
2022-06-28,SEA,0.0,6,2022
2022-06-29,SEA,0.0,6,2022
2022-06-30,SEA,0.0,6,2022
2022-07-01,SEA,0.0,7,2022
2022-07-02,SEA,0.0,7,2022
2022-07-03,SEA,0.09,7,2022
2022-07-04,SEA,0.0,7,2022
2022-07-05,SEA,0.025,7,2022
2022-07-06,SEA,0.05,7,2022
2022-07-07,SEA,0.0,7,2022
2022-07-08,SEA,0.0,7,2022
2022-07-09,SEA,0.0,7,2022
2022-07-10,SEA,0.0,7,2022
2022-07-11,SEA,0.0,7,2022
2022-07-12,SEA,0.0,7,2022
2022-07-13,SEA,0.0,7,2022
2022-07-14,SEA,0.0,7,2022
2022-07-15,SEA,0.0,7,2022
2022-07-16,SEA,0.0,7,2022
2022-07-17,SEA,0.01,7,2022
2022-07-18,SEA,0.01,7,2022
2022-07-19,SEA,0.0,7,2022
2022-07-20,SEA,0.0,7,2022
2022-07-21,SEA,0.0,7,2022
2022-07-22,SEA,0.0,7,2022
2022-07-23,SEA,0.0,7,2022
2022-07-24,SEA,0.0,7,2022
2022-07-25,SEA,0.0,7,2022
2022-07-26,SEA,0.0,7,2022
2022-07-27,SEA,0.0,7,2022
2022-07-28,SEA,0.0,7,2022
2022-07-29,SEA,0.0,7,2022
2022-07-30,SEA,0.0,7,2022
2022-07-31,SEA,0.0,7,2022
2022-08-01,SEA,0.0,8,2022
2022-08-02,SEA,0.0,8,2022
2022-08-03,SEA,0.0,8,2022
2022-08-04,SEA,0.0,8,2022
2022-08-05,SEA,0.0,8,2022
2022-08-06,SEA,0.0,8,2022
2022-08-07,SEA,0.0,8,2022
2022-08-08,SEA,0.0,8,2022
2022-08-09,SEA,0.0,8,2022
2022-08-10,SEA,0.03,8,2022
2022-08-11,SEA,0.0,8,2022
2022-08-12,SEA,0.0,8,2022
2022-08-13,SEA,0.0,8,2022
2022-08-14,SEA,0.0,8,2022
2022-08-15,SEA,0.0,8,2022
2022-08-16,SEA,0.0,8,2022
2022-08-17,SEA,0.0,8,2022
2022-08-18,SEA,0.0,8,2022
2022-08-19,SEA,0.0,8,2022
2022-08-20,SEA,0.0,8,2022
2022-08-21,SEA,0.0,8,2022
2022-08-22,SEA,0.0,8,2022
2022-08-23,SEA,0.0,8,2022
2022-08-24,SEA,0.0,8,2022
2022-08-25,SEA,0.0,8,2022
2022-08-26,SEA,0.0,8,2022
2022-08-27,SEA,0.0,8,2022
2022-08-28,SEA,0.0,8,2022
2022-08-29,SEA,0.0,8,2022
2022-08-30,SEA,0.0,8,2022
2022-08-31,SEA,0.0,8,2022
2022-09-01,SEA,0.0,9,2022
2022-09-02,SEA,0.0,9,2022
2022-09-03,SEA,0.06,9,2022
2022-09-04,SEA,0.01,9,2022
2022-09-05,SEA,0.006666666666666666,9,2022
2022-09-06,SEA,0.003333333333333333,9,2022
2022-09-07,SEA,0.0,9,2022
2022-09-08,SEA,0.0,9,2022
2022-09-09,SEA,0.0,9,2022
2022-09-10,SEA,0.0,9,2022
2022-09-11,SEA,0.0,9,2022
2022-09-12,SEA,0.0,9,2022
2022-09-13,SEA,0.0,9,2022
2022-09-14,SEA,0.0,9,2022
2022-09-15,SEA,0.0,9,2022
2022-09-16,SEA,0.15,9,2022
2022-09-17,SEA,0.0,9,2022
2022-09-18,SEA,0.0,9,2022
2022-09-19,SEA,0.0,9,2022
2022-09-20,SEA,0.0,9,2022
2022-09-21,SEA,0.0,9,2022
2022-09-22,SEA,0.0,9,2022
2022-09-23,SEA,0.0,9,2022
2022-09-24,SEA,0.0,9,2022
2022-09-25,SEA,0.0,9,2022
2022-09-26,SEA,0.0,9,2022
2022-09-27,SEA,0.0,9,2022
2022-09-28,SEA,0.0,9,2022
2022-09-29,SEA,0.0,9,2022
2022-09-30,SEA,0.0,9,2022
2022-10-01,SEA,0.0,10,2022
2022-10-02,SEA,0.0,10,2022
2022-10-03,SEA,0.0,10,2022
2022-10-04,SEA,0.0,10,2022
2022-10-05,SEA,0.0,10,2022
2022-10-06,SEA,0.0,10,2022
2022-10-07,SEA,0.0,10,2022
2022-10-08,SEA,0.0,10,2022
2022-10-09,SEA,0.0,10,2022
2022-10-10,SEA,0.01,10,2022
2022-10-11,SEA,0.0,10,2022
2022-10-12,SEA,0.0,10,2022
2022-10-13,SEA,0.0,10,2022
2022-10-14,SEA,0.0,10,2022
2022-10-15,SEA,0.0,10,2022
2022-10-16,SEA,0.0,10,2022
2022-10-17,SEA,0.0,10,2022
2022-10-18,SEA,0.0,10,2022
2022-10-19,SEA,0.0,10,2022
2022-10-20,SEA,0.0,10,2022
2022-10-21,SEA,0.31,10,2022
2022-10-22,SEA,0.41,10,2022
2022-10-23,SEA,0.0,10,2022
2022-10-24,SEA,0.235,10,2022
2022-10-25,SEA,0.47,10,2022
2022-10-26,SEA,0.0,10,2022
2022-10-27,SEA,0.14,10,2022
2022-10-28,SEA,0.28,10,2022
2022-10-29,SEA,0.0,10,2022
2022-10-30,SEA,0.32,10,2022
2022-10-31,SEA,0.64,10,2022
2022-11-01,SEA,0.13,11,2022
2022-11-02,SEA,0.05,11,2022
2022-11-03,SEA,0.13,11,2022
2022-11-04,SEA,0.21,11,2022
2022-11-05,SEA,0.0,11,2022
2022-11-06,SEA,0.115,11,2022
2022-11-07,SEA,0.23,11,2022
2022-11-08,SEA,0.0,11,2022
2022-11-09,SEA,0.0,11,2022
2022-11-10,SEA,0.0,11,2022
2022-11-11,SEA,0.0,11,2022
2022-11-12,SEA,0.0,11,2022
2022-11-13,SEA,0.0,11,2022
2022-11-14,SEA,0.0,11,2022
2022-11-15,SEA,0.0,11,2022
2022-11-16,SEA,0.0,11,2022
2022-11-17,SEA,0.0,11,2022
2022-11-18,SEA,0.0,11,2022
2022-11-19,SEA,0.0,11,2022
2022-11-20,SEA,0.0,11,2022
2022-11-21,SEA,0.0,11,2022
2022-11-22,SEA,1.2,11,2022
2022-11-23,SEA,0.0,11,2022
2022-11-24,SEA,0.0,11,2022
2022-11-25,SEA,0.08,11,2022
2022-11-26,SEA,0.16,11,2022
2022-11-27,SEA,0.17,11,2022
2022-11-28,SEA,0.02,11,2022
2022-11-29,SEA,0.29000000000000004,11,2022
2022-11-30,SEA,0.56,11,2022
2022-12-01,SEA,0.02,12,2022
2022-12-02,SEA,0.16999999999999998,12,2022
2022-12-03,SEA,0.32,12,2022
2022-12-04,SEA,0.31,12,2022
2022-12-05,SEA,0.0,12,2022
2022-12-06,SEA,0.04,12,2022
2022-12-07,SEA,0.07,12,2022
2022-12-08,SEA,0.1,12,2022
2022-12-09,SEA,0.2,12,2022
2022-12-10,SEA,0.3,12,2022
2022-12-11,SEA,0.04,12,2022
2022-12-12,SEA,0.18,12,2022
2022-12-13,SEA,0.0,12,2022
2022-12-14,SEA,0.0,12,2022
2022-12-15,SEA,0.0,12,2022
2022-12-16,SEA,0.0,12,2022
2022-12-17,SEA,0.14,12,2022
2022-12-18,SEA,0.02,12,2022
2022-12-19,SEA,0.34,12,2022
2022-12-20,SEA,0.66,12,2022
2022-12-21,SEA,0.0,12,2022
2022-12-22,SEA,0.0,12,2022
2022-12-23,SEA,0.35,12,2022
2022-12-24,SEA,1.52,12,2022
2022-12-25,SEA,0.45,12,2022
2022-12-26,SEA,0.36,12,2022
2022-12-27,SEA,0.27,12,2022
2022-12-28,SEA,0.03,12,2022
2022-12-29,SEA,0.35,12,2022
2022-12-30,SEA,0.18,12,2022
2022-12-31,SEA,0.01,12,2022
2023-01-01,SEA,0.01,1,2023
2023-01-02,SEA,0.0,1,2023
2023-01-03,SEA,0.0,1,2023
2023-01-04,SEA,0.02,1,2023
2023-01-05,SEA,0.0,1,2023
2023-01-06,SEA,0.12,1,2023
2023-01-07,SEA,0.28,1,2023
2023-01-08,SEA,0.3,1,2023
2023-01-09,SEA,0.27,1,2023
2023-01-10,SEA,0.0,1,2023
2023-01-11,SEA,0.09,1,2023
2023-01-12,SEA,0.46,1,2023
2023-01-13,SEA,0.43,1,2023
2023-01-14,SEA,0.06,1,2023
2023-01-15,SEA,0.42,1,2023
2023-01-16,SEA,0.0,1,2023
2023-01-17,SEA,0.08,1,2023
2023-01-18,SEA,0.18,1,2023
2023-01-19,SEA,0.0,1,2023
2023-01-20,SEA,0.0,1,2023
2023-01-21,SEA,0.13,1,2023
2023-01-22,SEA,0.03,1,2023
2023-01-23,SEA,0.015,1,2023
2023-01-24,SEA,0.0,1,2023
2023-01-25,SEA,0.0,1,2023
2023-01-26,SEA,0.03,1,2023
2023-01-27,SEA,0.1,1,2023
2023-01-28,SEA,0.08,1,2023
2023-01-29,SEA,0.0,1,2023
2023-01-30,SEA,0.0,1,2023
2023-01-31,SEA,0.0,1,2023
2023-02-01,SEA,0.0,2,2023
2023-02-02,SEA,0.0,2,2023
2023-02-03,SEA,0.21,2,2023
2023-02-04,SEA,0.14,2,2023
2023-02-05,SEA,0.08000000000000002,2,2023
2023-02-06,SEA,0.02,2,2023
2023-02-07,SEA,0.4,2,2023
2023-02-08,SEA,0.0,2,2023
2023-02-09,SEA,0.09,2,2023
2023-02-10,SEA,0.0,2,2023
2023-02-11,SEA,0.0,2,2023
2023-02-12,SEA,0.01,2,2023
2023-02-13,SEA,0.35,2,2023
2023-02-14,SEA,0.0,2,2023
2023-02-15,SEA,0.0,2,2023
2023-02-16,SEA,0.0,2,2023
2023-02-17,SEA,0.2,2,2023
2023-02-18,SEA,0.03,2,2023
2023-02-19,SEA,0.05,2,2023
2023-02-20,SEA,0.22,2,2023
2023-02-21,SEA,0.06,2,2023
2023-02-22,SEA,0.02,2,2023
2023-02-23,SEA,0.0,2,2023
2023-02-24,SEA,0.0,2,2023
2023-02-25,SEA,0.02,2,2023
2023-02-26,SEA,0.28,2,2023
2023-02-27,SEA,0.15,2,2023
2023-02-28,SEA,0.04,2,2023
2023-03-01,SEA,0.02,3,2023
2023-03-02,SEA,0.16,3,2023
2023-03-03,SEA,0.22,3,2023
2023-03-04,SEA,0.39,3,2023
2023-03-05,SEA,0.2,3,2023
2023-03-06,SEA,0.01,3,2023
2023-03-07,SEA,0.01,3,2023
2023-03-08,SEA,0.01,3,2023
2023-03-09,SEA,0.08499999999999999,3,2023
2023-03-10,SEA,0.16,3,2023
2023-03-11,SEA,0.03,3,2023
2023-03-12,SEA,0.0225,3,2023
2023-03-13,SEA,0.015,3,2023
2023-03-14,SEA,0.0075,3,2023
2023-03-15,SEA,0.0,3,2023
2023-03-16,SEA,0.0,3,2023
2023-03-17,SEA,0.0,3,2023
2023-03-18,SEA,0.0,3,2023
2023-03-19,SEA,0.0,3,2023
2023-03-20,SEA,0.14,3,2023
2023-03-21,SEA,0.0,3,2023
2023-03-22,SEA,0.0,3,2023
2023-03-23,SEA,0.04,3,2023
2023-03-24,SEA,0.0,3,2023
2023-03-25,SEA,0.0,3,2023
2023-03-26,SEA,0.0,3,2023
2023-03-27,SEA,0.0,3,2023
2023-03-28,SEA,0.0,3,2023
2023-03-29,SEA,0.0,3,2023
2023-03-30,SEA,0.0,3,2023
2023-03-31,SEA,0.4,3,2023
2023-04-01,SEA,0.325,4,2023
2023-04-02,SEA,0.25,4,2023
2023-04-03,SEA,0.09,4,2023
2023-04-04,SEA,0.21,4,2023
2023-04-05,SEA,0.32999999999999996,4,2023
2023-04-06,SEA,0.45,4,2023
2023-04-07,SEA,0.09,4,2023
2023-04-08,SEA,0.15,4,2023
2023-04-09,SEA,0.56,4,2023
2023-04-10,SEA,0.67,4,2023
2023-04-11,SEA,0.09,4,2023
2023-04-12,SEA,0.0,4,2023
2023-04-13,SEA,0.0,4,2023
2023-04-14,SEA,0.0,4,2023
2023-04-15,SEA,0.02,4,2023
2023-04-16,SEA,0.34,4,2023
2023-04-17,SEA,0.05,4,2023
2023-04-18,SEA,0.12,4,2023
2023-04-19,SEA,0.02,4,2023
2023-04-20,SEA,0.31,4,2023
2023-04-21,SEA,0.0,4,2023
2023-04-22,SEA,0.14,4,2023
2023-04-23,SEA,0.46,4,2023
2023-04-24,SEA,0.23,4,2023
2023-04-25,SEA,0.0,4,2023
2023-04-26,SEA,0.0,4,2023
2023-04-27,SEA,0.0,4,2023
2023-04-28,SEA,0.0,4,2023
2023-04-29,SEA,0.0,4,2023
2023-04-30,SEA,0.01,4,2023
2023-05-01,SEA,0.02,5,2023
2023-05-02,SEA,0.01,5,2023
2023-05-03,SEA,0.0,5,2023
2023-05-04,SEA,0.05,5,2023
2023-05-05,SEA,0.7,5,2023
2023-05-06,SEA,0.35,5,2023
2023-05-07,SEA,0.0,5,2023
2023-05-08,SEA,0.01,5,2023
2023-05-09,SEA,0.006666666666666666,5,2023
2023-05-10,SEA,0.003333333333333333,5,2023
2023-05-11,SEA,0.0,5,2023
2023-05-12,SEA,0.0,5,2023
2023-05-13,SEA,0.0,5,2023
2023-05-14,SEA,0.0,5,2023
2023-05-15,SEA,0.0,5,2023
2023-05-16,SEA,0.0,5,2023
2023-05-17,SEA,0.0,5,2023
2023-05-18,SEA,0.0033333333333333335,5,2023
2023-05-19,SEA,0.006666666666666667,5,2023
2023-05-20,SEA,0.01,5,2023
2023-05-21,SEA,0.01,5,2023
2023-05-22,SEA,0.01,5,2023
2023-05-23,SEA,0.0,5,2023
2023-05-24,SEA,0.0,5,2023
2023-05-25,SEA,0.0,5,2023
2023-05-26,SEA,0.0,5,2023
2023-05-27,SEA,0.0,5,2023
2023-05-28,SEA,0.0,5,2023
2023-05-29,SEA,0.0,5,2023
2023-05-30,SEA,0.0,5,2023
2023-05-31,SEA,0.0,5,2023
2023-06-01,SEA,0.0,6,2023
2023-06-02,SEA,0.0,6,2023
2023-06-03,SEA,0.0,6,2023
2023-06-04,SEA,0.0,6,2023
2023-06-05,SEA,0.0,6,2023
2023-06-06,SEA,0.0,6,2023
2023-06-07,SEA,0.0,6,2023
2023-06-08,SEA,0.0,6,2023
2023-06-09,SEA,0.19,6,2023
2023-06-10,SEA,0.23,6,2023
2023-06-11,SEA,0.15333333333333332,6,2023
2023-06-12,SEA,0.07666666666666666,6,2023
2023-06-13,SEA,0.0,6,2023
2023-06-14,SEA,0.0,6,2023
2023-06-15,SEA,0.065,6,2023
2023-06-16,SEA,0.13,6,2023
2023-06-17,SEA,0.07,6,2023
2023-06-18,SEA,0.17,6,2023
2023-06-19,SEA,0.01,6,2023
2023-06-20,SEA,0.42,6,2023
2023-06-21,SEA,0.0,6,2023
2023-06-22,SEA,0.0,6,2023
2023-06-23,SEA,0.0,6,2023
2023-06-24,SEA,0.0,6,2023
2023-06-25,SEA,0.0,6,2023
2023-06-26,SEA,0.0,6,2023
2023-06-27,SEA,0.0,6,2023
2023-06-28,SEA,0.0,6,2023
2023-06-29,SEA,0.0,6,2023
2023-06-30,SEA,0.0,6,2023
2023-07-01,SEA,0.0,7,2023
2023-07-02,SEA,0.0,7,2023
2023-07-03,SEA,0.0,7,2023
2023-07-04,SEA,0.0,7,2023
2023-07-05,SEA,0.0,7,2023
2023-07-06,SEA,0.0,7,2023
2023-07-07,SEA,0.0,7,2023
2023-07-08,SEA,0.0,7,2023
2023-07-09,SEA,0.0,7,2023
2023-07-10,SEA,0.0,7,2023
2023-07-11,SEA,0.0,7,2023
2023-07-12,SEA,0.0,7,2023
2023-07-13,SEA,0.0,7,2023
2023-07-14,SEA,0.0,7,2023
2023-07-15,SEA,0.0,7,2023
2023-07-16,SEA,0.0,7,2023
2023-07-17,SEA,0.0,7,2023
2023-07-18,SEA,0.0,7,2023
2023-07-19,SEA,0.0,7,2023
2023-07-20,SEA,0.0,7,2023
2023-07-21,SEA,0.0,7,2023
2023-07-22,SEA,0.0,7,2023
2023-07-23,SEA,0.0,7,2023
2023-07-24,SEA,0.09,7,2023
2023-07-25,SEA,0.0,7,2023
2023-07-26,SEA,0.0,7,2023
2023-07-27,SEA,0.0,7,2023
2023-07-28,SEA,0.0,7,2023
2023-07-29,SEA,0.0,7,2023
2023-07-30,SEA,0.0,7,2023
2023-07-31,SEA,0.0,7,2023
2023-08-01,SEA,0.0,8,2023
2023-08-02,SEA,0.0,8,2023
2023-08-03,SEA,0.0,8,2023
2023-08-04,SEA,0.0,8,2023
2023-08-05,SEA,0.02,8,2023
2023-08-06,SEA,0.02,8,2023
2023-08-07,SEA,0.02,8,2023
2023-08-08,SEA,0.0,8,2023
2023-08-09,SEA,0.0,8,2023
2023-08-10,SEA,0.0,8,2023
2023-08-11,SEA,0.0,8,2023
2023-08-12,SEA,0.0,8,2023
2023-08-13,SEA,0.0,8,2023
2023-08-14,SEA,0.0,8,2023
2023-08-15,SEA,0.0,8,2023
2023-08-16,SEA,0.0,8,2023
2023-08-17,SEA,0.0,8,2023
2023-08-18,SEA,0.0,8,2023
2023-08-19,SEA,0.0,8,2023
2023-08-20,SEA,0.0,8,2023
2023-08-21,SEA,0.0,8,2023
2023-08-22,SEA,0.02,8,2023
2023-08-23,SEA,0.04,8,2023
2023-08-24,SEA,0.03,8,2023
2023-08-25,SEA,0.02,8,2023
2023-08-26,SEA,0.0,8,2023
2023-08-27,SEA,0.0,8,2023
2023-08-28,SEA,0.0,8,2023
2023-08-29,SEA,0.005,8,2023
2023-08-30,SEA,0.01,8,2023
2023-08-31,SEA,0.02,8,2023
2023-09-01,SEA,0.0,9,2023
2023-09-02,SEA,0.0,9,2023
2023-09-03,SEA,0.06,9,2023
2023-09-04,SEA,0.07,9,2023
2023-09-05,SEA,0.0,9,2023
2023-09-06,SEA,0.0,9,2023
2023-09-07,SEA,0.0,9,2023
2023-09-08,SEA,0.0,9,2023
2023-09-09,SEA,0.0,9,2023
2023-09-10,SEA,0.0,9,2023
2023-09-11,SEA,0.0,9,2023
2023-09-12,SEA,0.05,9,2023
2023-09-13,SEA,0.0,9,2023
2023-09-14,SEA,0.0,9,2023
2023-09-15,SEA,0.0,9,2023
2023-09-16,SEA,0.0,9,2023
2023-09-17,SEA,0.0,9,2023
2023-09-18,SEA,0.11,9,2023
2023-09-19,SEA,0.0,9,2023
2023-09-20,SEA,0.41,9,2023
2023-09-21,SEA,0.0,9,2023
2023-09-22,SEA,0.075,9,2023
2023-09-23,SEA,0.15,9,2023
2023-09-24,SEA,0.61,9,2023
2023-09-25,SEA,0.82,9,2023
2023-09-26,SEA,0.6,9,2023
2023-09-27,SEA,0.43,9,2023
2023-09-28,SEA,0.13,9,2023
2023-09-29,SEA,0.0,9,2023
2023-09-30,SEA,0.0,9,2023
2023-10-01,SEA,0.013333333333333334,10,2023
2023-10-02,SEA,0.02666666666666667,10,2023
2023-10-03,SEA,0.04,10,2023
2023-10-04,SEA,0.0,10,2023
2023-10-05,SEA,0.0,10,2023
2023-10-06,SEA,0.0,10,2023
2023-10-07,SEA,0.0,10,2023
2023-10-08,SEA,0.0,10,2023
2023-10-09,SEA,0.03,10,2023
2023-10-10,SEA,0.38,10,2023
2023-10-11,SEA,0.39,10,2023
2023-10-12,SEA,0.0,10,2023
2023-10-13,SEA,0.12,10,2023
2023-10-14,SEA,0.08,10,2023
2023-10-15,SEA,0.04,10,2023
2023-10-16,SEA,0.57,10,2023
2023-10-17,SEA,0.06,10,2023
2023-10-18,SEA,0.0,10,2023
2023-10-19,SEA,0.0,10,2023
2023-10-20,SEA,0.0,10,2023
2023-10-21,SEA,0.0,10,2023
2023-10-22,SEA,0.0,10,2023
2023-10-23,SEA,0.0,10,2023
2023-10-24,SEA,0.6,10,2023
2023-10-25,SEA,0.17,10,2023
2023-10-26,SEA,0.0,10,2023
2023-10-27,SEA,0.0,10,2023
2023-10-28,SEA,0.0,10,2023
2023-10-29,SEA,0.0,10,2023
2023-10-30,SEA,0.0,10,2023
2023-10-31,SEA,0.0,10,2023
2023-11-01,SEA,0.41,11,2023
2023-11-02,SEA,0.87,11,2023
2023-11-03,SEA,0.33,11,2023
2023-11-04,SEA,1.14,11,2023
2023-11-05,SEA,0.31,11,2023
2023-11-06,SEA,1.03,11,2023
2023-11-07,SEA,0.0,11,2023
2023-11-08,SEA,0.07,11,2023
2023-11-09,SEA,0.14,11,2023
2023-11-10,SEA,0.29500000000000004,11,2023
2023-11-11,SEA,0.45,11,2023
2023-11-12,SEA,0.26,11,2023
2023-11-13,SEA,0.05,11,2023
2023-11-14,SEA,0.0,11,2023
2023-11-15,SEA,0.0,11,2023
2023-11-16,SEA,0.0,11,2023
2023-11-17,SEA,0.135,11,2023
2023-11-18,SEA,0.27,11,2023
2023-11-19,SEA,0.0,11,2023
2023-11-20,SEA,0.0,11,2023
2023-11-21,SEA,0.17,11,2023
2023-11-22,SEA,0.085,11,2023
2023-11-23,SEA,0.0,11,2023
2023-11-24,SEA,0.0,11,2023
2023-11-25,SEA,0.0,11,2023
2023-11-26,SEA,0.0,11,2023
2023-11-27,SEA,0.0,11,2023
2023-11-28,SEA,0.0,11,2023
2023-11-29,SEA,0.0,11,2023
2023-11-30,SEA,0.14,11,2023
2023-12-01,SEA,0.63,12,2023
2023-12-02,SEA,0.43,12,2023
2023-12-03,SEA,0.22,12,2023
2023-12-04,SEA,1.36,12,2023
2023-12-05,SEA,2.39,12,2023
2023-12-06,SEA,0.35,12,2023
2023-12-07,SEA,0.4,12,2023
2023-12-08,SEA,0.0,12,2023
2023-12-09,SEA,0.64,12,2023
2023-12-10,SEA,0.14,12,2023
2023-12-11,SEA,0.0,12,2023
2023-12-12,SEA,0.0,12,2023
2023-12-13,SEA,0.07,12,2023
2023-12-14,SEA,0.14,12,2023
2023-12-15,SEA,0.0,12,2023
2023-12-16,SEA,0.0,12,2023
2023-12-17,SEA,0.0,12,2023
2023-12-18,SEA,0.05,12,2023
2023-12-19,SEA,0.12,12,2023
2023-12-20,SEA,0.0,12,2023
2023-12-21,SEA,0.0,12,2023
2023-12-22,SEA,0.67,12,2023
2023-12-23,SEA,0.0,12,2023
2023-12-24,SEA,0.0,12,2023
2023-12-25,SEA,0.59,12,2023
2023-12-26,SEA,0.09,12,2023
2023-12-27,SEA,0.1,12,2023
2023-12-28,SEA,0.05,12,2023
2023-12-29,SEA,0.0,12,2023
2023-12-30,SEA,0.1,12,2023
2023-12-31,SEA,0.0,12,2023
